tas,"	Year", Month, Country, ISO3, ISO2
30.3215,1989,5,IND,,
28.5025,1989,6,IND,,
26.9767,1989,7,IND,,
26.3209,1989,8,IND,,
26.3193,1989,9,IND,,
24.9064,1989,10,IND,,
21.234,1989,11,IND,,
17.52,1989,12,IND,,
18.3783,1990,1,IND,,
19.6683,1990,2,IND,,
22.7413,1990,3,IND,,
27.6417,1990,4,IND,,
29.1582,1990,5,IND,,
28.796,1990,6,IND,,
26.5924,1990,7,IND,,
26.486,1990,8,IND,,
26.2552,1990,9,IND,,
24.2626,1990,10,IND,,
21.5477,1990,11,IND,,
18.0588,1990,12,IND,,
16.642,1991,1,IND,,
20.0355,1991,2,IND,,
24.1889,1991,3,IND,,
27.3531,1991,4,IND,,
30.2605,1991,5,IND,,
28.9311,1991,6,IND,,
27.6065,1991,7,IND,,
26.2556,1991,8,IND,,
26.4251,1991,9,IND,,
24.5762,1991,10,IND,,
20.7631,1991,11,IND,,
17.6094,1991,12,IND,,
16.8263,1992,1,IND,,
18.4072,1992,2,IND,,
24.01,1992,3,IND,,
27.6323,1992,4,IND,,
29.5222,1992,5,IND,,
29.7876,1992,6,IND,,
27.5861,1992,7,IND,,
26.2313,1992,8,IND,,
25.9002,1992,9,IND,,
24.6237,1992,10,IND,,
21.0987,1992,11,IND,,
17.7518,1992,12,IND,,
17.3253,1993,1,IND,,
20.1322,1993,2,IND,,
22.7286,1993,3,IND,,
27.3275,1993,4,IND,,
30.2263,1993,5,IND,,
29.9435,1993,6,IND,,
27.2327,1993,7,IND,,
26.7428,1993,8,IND,,
26.1197,1993,9,IND,,
25.069,1993,10,IND,,
21.4534,1993,11,IND,,
17.7935,1993,12,IND,,
17.9238,1994,1,IND,,
19.1701,1994,2,IND,,
24.8727,1994,3,IND,,
27.0726,1994,4,IND,,
30.4812,1994,5,IND,,
29.1086,1994,6,IND,,
26.485,1994,7,IND,,
26.2782,1994,8,IND,,
26.2237,1994,9,IND,,
24.5888,1994,10,IND,,
21.0012,1994,11,IND,,
17.6513,1994,12,IND,,
16.0098,1995,1,IND,,
19.5858,1995,2,IND,,
23.1747,1995,3,IND,,
27.3325,1995,4,IND,,
29.9605,1995,5,IND,,
30.6515,1995,6,IND,,
27.4612,1995,7,IND,,
26.7623,1995,8,IND,,
26.5087,1995,9,IND,,
25.3159,1995,10,IND,,
21.2798,1995,11,IND,,
18.3955,1995,12,IND,,
17.8268,1996,1,IND,,
20.0398,1996,2,IND,,
25.0059,1996,3,IND,,
27.717,1996,4,IND,,
30.309,1996,5,IND,,
29.4867,1996,6,IND,,
27.3916,1996,7,IND,,
26.0153,1996,8,IND,,
26.5663,1996,9,IND,,
24.4623,1996,10,IND,,
20.9472,1996,11,IND,,
17.6419,1996,12,IND,,
16.5397,1997,1,IND,,
18.7763,1997,2,IND,,
23.9615,1997,3,IND,,
26.2504,1997,4,IND,,
29.1176,1997,5,IND,,
29.0985,1997,6,IND,,
27.5368,1997,7,IND,,
26.4873,1997,8,IND,,
26.3174,1997,9,IND,,
24.1876,1997,10,IND,,
21.6311,1997,11,IND,,
17.8159,1997,12,IND,,
17.2569,1998,1,IND,,
19.8976,1998,2,IND,,
23.1899,1998,3,IND,,
28.2385,1998,4,IND,,
30.9067,1998,5,IND,,
30.2929,1998,6,IND,,
27.5391,1998,7,IND,,
27.0552,1998,8,IND,,
26.6861,1998,9,IND,,
25.5502,1998,10,IND,,
21.7733,1998,11,IND,,
17.9022,1998,12,IND,,
16.7506,1999,1,IND,,
20.5651,1999,2,IND,,
24.6289,1999,3,IND,,
28.8987,1999,4,IND,,
29.6425,1999,5,IND,,
28.8186,1999,6,IND,,
27.1424,1999,7,IND,,
26.5459,1999,8,IND,,
26.5159,1999,9,IND,,
25.1572,1999,10,IND,,
21.8786,1999,11,IND,,
18.1518,1999,12,IND,,
17.9382,2000,1,IND,,
18.8586,2000,2,IND,,
23.3861,2000,3,IND,,
28.8365,2000,4,IND,,
29.8966,2000,5,IND,,
28.6128,2000,6,IND,,
26.984,2000,7,IND,,
26.8333,2000,8,IND,,
26.4225,2000,9,IND,,
25.8498,2000,10,IND,,
21.9999,2000,11,IND,,
18.182,2000,12,IND,,
17.2849,2001,1,IND,,
20.4163,2001,2,IND,,
24.1784,2001,3,IND,,
27.715,2001,4,IND,,
30.2005,2001,5,IND,,
28.2791,2001,6,IND,,
26.923,2001,7,IND,,
26.7708,2001,8,IND,,
27.074,2001,9,IND,,
25.5072,2001,10,IND,,
22.0985,2001,11,IND,,
18.5112,2001,12,IND,,
17.3294,2002,1,IND,,
20.0054,2002,2,IND,,
24.6669,2002,3,IND,,
28.6962,2002,4,IND,,
30.9252,2002,5,IND,,
29.5176,2002,6,IND,,
28.2012,2002,7,IND,,
26.57,2002,8,IND,,
26.2745,2002,9,IND,,
25.4744,2002,10,IND,,
21.6335,2002,11,IND,,
18.9412,2002,12,IND,,
17.4062,2003,1,IND,,
20.1886,2003,2,IND,,
23.6891,2003,3,IND,,
28.6035,2003,4,IND,,
30.2705,2003,5,IND,,
30.1909,2003,6,IND,,
27.1453,2003,7,IND,,
26.7077,2003,8,IND,,
26.316,2003,9,IND,,
25.0509,2003,10,IND,,
21.5925,2003,11,IND,,
18.1746,2003,12,IND,,
17.1243,2004,1,IND,,
19.7681,2004,2,IND,,
25.6688,2004,3,IND,,
28.8608,2004,4,IND,,
29.9194,2004,5,IND,,
28.7406,2004,6,IND,,
27.6163,2004,7,IND,,
26.4105,2004,8,IND,,
26.8845,2004,9,IND,,
24.393,2004,10,IND,,
21.5093,2004,11,IND,,
18.5587,2004,12,IND,,
17.3341,2005,1,IND,,
19.8402,2005,2,IND,,
24.4453,2005,3,IND,,
27.5601,2005,4,IND,,
29.6286,2005,5,IND,,
30.3993,2005,6,IND,,
27.1127,2005,7,IND,,
26.9007,2005,8,IND,,
26.6121,2005,9,IND,,
24.7613,2005,10,IND,,
20.8373,2005,11,IND,,
17.5969,2005,12,IND,,
17.7795,2006,1,IND,,
21.7275,2006,2,IND,,
23.6574,2006,3,IND,,
27.773,2006,4,IND,,
30.1976,2006,5,IND,,
29.0772,2006,6,IND,,
27.2811,2006,7,IND,,
26.4473,2006,8,IND,,
26.6696,2006,9,IND,,
25.5761,2006,10,IND,,
21.9027,2006,11,IND,,
18.6225,2006,12,IND,,
17.6062,2007,1,IND,,
20.0309,2007,2,IND,,
23.6263,2007,3,IND,,
28.6448,2007,4,IND,,
30.0014,2007,5,IND,,
29.3996,2007,6,IND,,
27.4781,2007,7,IND,,
26.9816,2007,8,IND,,
26.797,2007,9,IND,,
24.9372,2007,10,IND,,
21.7167,2007,11,IND,,
18.2932,2007,12,IND,,
17.382,2008,1,IND,,
18.5751,2008,2,IND,,
24.7969,2008,3,IND,,
27.6182,2008,4,IND,,
29.8245,2008,5,IND,,
28.3342,2008,6,IND,,
27.1237,2008,7,IND,,
26.3982,2008,8,IND,,
26.4732,2008,9,IND,,
25.4801,2008,10,IND,,
22.0186,2008,11,IND,,
19.5262,2008,12,IND,,
18.6935,2009,1,IND,,
21.3556,2009,2,IND,,
24.8618,2009,3,IND,,
28.7196,2009,4,IND,,
30.542,2009,5,IND,,
30.2758,2009,6,IND,,
27.6575,2009,7,IND,,
27.4751,2009,8,IND,,
26.954,2009,9,IND,,
25.0814,2009,10,IND,,
21.8254,2009,11,IND,,
18.8623,2009,12,IND,,
17.1528,2010,1,IND,,
20.569,2010,2,IND,,
26.0479,2010,3,IND,,
29.9188,2010,4,IND,,
30.9367,2010,5,IND,,
29.9059,2010,6,IND,,
27.6628,2010,7,IND,,
27.0722,2010,8,IND,,
26.552,2010,9,IND,,
25.6958,2010,10,IND,,
22.5287,2010,11,IND,,
17.7485,2010,12,IND,,
16.5939,2011,1,IND,,
19.9479,2011,2,IND,,
24.4743,2011,3,IND,,
27.3541,2011,4,IND,,
30.2931,2011,5,IND,,
29.044,2011,6,IND,,
27.4064,2011,7,IND,,
26.763,2011,8,IND,,
26.4944,2011,9,IND,,
25.5285,2011,10,IND,,
22.1691,2011,11,IND,,
18.5152,2011,12,IND,,
16.7365,2012,1,IND,,
19.5329,2012,2,IND,,
24.0837,2012,3,IND,,
28.0281,2012,4,IND,,
30.5945,2012,5,IND,,
30.3765,2012,6,IND,,
27.6659,2012,7,IND,,
26.5802,2012,8,IND,,
26.5004,2012,9,IND,,
24.7544,2012,10,IND,,
21.038,2012,11,IND,,
18.4889,2012,12,IND,,
17.0686,2013,1,IND,,
19.7613,2013,2,IND,,
24.3788,2013,3,IND,,
27.8826,2013,4,IND,,
30.8022,2013,5,IND,,
28.6156,2013,6,IND,,
26.9224,2013,7,IND,,
26.3956,2013,8,IND,,
26.8396,2013,9,IND,,
25.1562,2013,10,IND,,
20.9762,2013,11,IND,,
18.0772,2013,12,IND,,
17.1987,2014,1,IND,,
19.0067,2014,2,IND,,
23.3757,2014,3,IND,,
27.9459,2014,4,IND,,
29.5535,2014,5,IND,,
30.6068,2014,6,IND,,
27.893,2014,7,IND,,
27.2546,2014,8,IND,,
26.5108,2014,9,IND,,
25.3791,2014,10,IND,,
21.9367,2014,11,IND,,
17.7494,2014,12,IND,,
16.6115,2015,1,IND,,
20.2522,2015,2,IND,,
23.3404,2015,3,IND,,
27.162,2015,4,IND,,
30.6121,2015,5,IND,,
29.1138,2015,6,IND,,
27.5206,2015,7,IND,,
27.0912,2015,8,IND,,
27.2284,2015,9,IND,,
25.9414,2015,10,IND,,
22.3532,2015,11,IND,,
18.6159,2015,12,IND,,
6.98785,1901,1,IRQ,,
11.2028,1901,2,IRQ,,
17.3573,1901,3,IRQ,,
21.7452,1901,4,IRQ,,
25.4483,1901,5,IRQ,,
30.2674,1901,6,IRQ,,
33.0897,1901,7,IRQ,,
32.4855,1901,8,IRQ,,
29.0557,1901,9,IRQ,,
23.0165,1901,10,IRQ,,
16.2177,1901,11,IRQ,,
12.5805,1901,12,IRQ,,
9.41718,1902,1,IRQ,,
13.1863,1902,2,IRQ,,
15.4233,1902,3,IRQ,,
20.469,1902,4,IRQ,,
26.4307,1902,5,IRQ,,
30.6896,1902,6,IRQ,,
32.6831,1902,7,IRQ,,
32.6108,1902,8,IRQ,,
29.6648,1902,9,IRQ,,
23.286,1902,10,IRQ,,
14.6418,1902,11,IRQ,,
9.69469,1902,12,IRQ,,
6.70579,1903,1,IRQ,,
9.07253,1903,2,IRQ,,
11.763,1903,3,IRQ,,
20.0656,1903,4,IRQ,,
26.2081,1903,5,IRQ,,
29.3699,1903,6,IRQ,,
31.693,1903,7,IRQ,,
32.3472,1903,8,IRQ,,
28.1445,1903,9,IRQ,,
22.7314,1903,10,IRQ,,
14.4474,1903,11,IRQ,,
10.1419,1903,12,IRQ,,
8.30935,1904,1,IRQ,,
11.4417,1904,2,IRQ,,
14.7802,1904,3,IRQ,,
19.1693,1904,4,IRQ,,
24.9579,1904,5,IRQ,,
29.1838,1904,6,IRQ,,
31.5644,1904,7,IRQ,,
32.2667,1904,8,IRQ,,
28.4928,1904,9,IRQ,,
24.1046,1904,10,IRQ,,
16.8759,1904,11,IRQ,,
8.57751,1904,12,IRQ,,
6.51669,1905,1,IRQ,,
7.36655,1905,2,IRQ,,
11.9378,1905,3,IRQ,,
20.1504,1905,4,IRQ,,
25.4539,1905,5,IRQ,,
29.7844,1905,6,IRQ,,
32.498,1905,7,IRQ,,
32.4047,1905,8,IRQ,,
29.8325,1905,9,IRQ,,
24.2268,1905,10,IRQ,,
17.5167,1905,11,IRQ,,
8.88876,1905,12,IRQ,,
6.35682,1906,1,IRQ,,
9.93491,1906,2,IRQ,,
13.7553,1906,3,IRQ,,
18.9807,1906,4,IRQ,,
25.4277,1906,5,IRQ,,
29.792,1906,6,IRQ,,
31.4842,1906,7,IRQ,,
31.9138,1906,8,IRQ,,
28.4226,1906,9,IRQ,,
23.8894,1906,10,IRQ,,
15.9768,1906,11,IRQ,,
11.8155,1906,12,IRQ,,
8.83862,1907,1,IRQ,,
9.73603,1907,2,IRQ,,
13.0976,1907,3,IRQ,,
19.1245,1907,4,IRQ,,
25.9023,1907,5,IRQ,,
29.4061,1907,6,IRQ,,
32.8896,1907,7,IRQ,,
31.8137,1907,8,IRQ,,
27.7067,1907,9,IRQ,,
22.8222,1907,10,IRQ,,
13.4147,1907,11,IRQ,,
9.908,1907,12,IRQ,,
7.80277,1908,1,IRQ,,
8.75017,1908,2,IRQ,,
13.1559,1908,3,IRQ,,
19.4722,1908,4,IRQ,,
25.4899,1908,5,IRQ,,
30.4429,1908,6,IRQ,,
31.4521,1908,7,IRQ,,
32.4132,1908,8,IRQ,,
29.6607,1908,9,IRQ,,
22.9669,1908,10,IRQ,,
15.0952,1908,11,IRQ,,
8.62169,1908,12,IRQ,,
7.39485,1909,1,IRQ,,
10.7857,1909,2,IRQ,,
15.9302,1909,3,IRQ,,
19.4307,1909,4,IRQ,,
27.6835,1909,5,IRQ,,
29.0684,1909,6,IRQ,,
33.5553,1909,7,IRQ,,
32.103,1909,8,IRQ,,
28.9828,1909,9,IRQ,,
23.6808,1909,10,IRQ,,
17.0831,1909,11,IRQ,,
11.3184,1909,12,IRQ,,
9.20235,1910,1,IRQ,,
12.364,1910,2,IRQ,,
12.3231,1910,3,IRQ,,
19.096,1910,4,IRQ,,
24.8983,1910,5,IRQ,,
29.0943,1910,6,IRQ,,
32.1302,1910,7,IRQ,,
32.4925,1910,8,IRQ,,
28.7903,1910,9,IRQ,,
22.7891,1910,10,IRQ,,
15.9383,1910,11,IRQ,,
7.05458,1910,12,IRQ,,
4.02181,1911,1,IRQ,,
7.01458,1911,2,IRQ,,
11.6492,1911,3,IRQ,,
18.352,1911,4,IRQ,,
24.6083,1911,5,IRQ,,
28.4046,1911,6,IRQ,,
32.3326,1911,7,IRQ,,
31.6685,1911,8,IRQ,,
27.5279,1911,9,IRQ,,
22.8839,1911,10,IRQ,,
15.7074,1911,11,IRQ,,
10.5294,1911,12,IRQ,,
8.82623,1912,1,IRQ,,
12.7696,1912,2,IRQ,,
15.1121,1912,3,IRQ,,
19.897,1912,4,IRQ,,
24.3605,1912,5,IRQ,,
30.4783,1912,6,IRQ,,
31.4389,1912,7,IRQ,,
31.5015,1912,8,IRQ,,
29.2683,1912,9,IRQ,,
23.8892,1912,10,IRQ,,
16.2302,1912,11,IRQ,,
8.81999,1912,12,IRQ,,
7.09501,1913,1,IRQ,,
7.62269,1913,2,IRQ,,
13.6859,1913,3,IRQ,,
18.377,1913,4,IRQ,,
25.5416,1913,5,IRQ,,
29.3429,1913,6,IRQ,,
32.0494,1913,7,IRQ,,
31.8698,1913,8,IRQ,,
29.4732,1913,9,IRQ,,
23.7402,1913,10,IRQ,,
15.8423,1913,11,IRQ,,
9.67174,1913,12,IRQ,,
10.5733,1914,1,IRQ,,
10.8998,1914,2,IRQ,,
15.5365,1914,3,IRQ,,
19.2807,1914,4,IRQ,,
25.2402,1914,5,IRQ,,
28.9662,1914,6,IRQ,,
31.6862,1914,7,IRQ,,
32.11,1914,8,IRQ,,
29.0952,1914,9,IRQ,,
23.6217,1914,10,IRQ,,
15.2438,1914,11,IRQ,,
9.78096,1914,12,IRQ,,
9.93084,1915,1,IRQ,,
11.7073,1915,2,IRQ,,
15.6326,1915,3,IRQ,,
19.3338,1915,4,IRQ,,
25.3582,1915,5,IRQ,,
30.4684,1915,6,IRQ,,
31.9827,1915,7,IRQ,,
32.5099,1915,8,IRQ,,
29.6772,1915,9,IRQ,,
23.3165,1915,10,IRQ,,
16.0995,1915,11,IRQ,,
10.8872,1915,12,IRQ,,
9.17155,1916,1,IRQ,,
10.7803,1916,2,IRQ,,
15.6933,1916,3,IRQ,,
19.6433,1916,4,IRQ,,
27.1543,1916,5,IRQ,,
31.061,1916,6,IRQ,,
33.461,1916,7,IRQ,,
32.5812,1916,8,IRQ,,
28.0915,1916,9,IRQ,,
22.3008,1916,10,IRQ,,
16.6685,1916,11,IRQ,,
11.7531,1916,12,IRQ,,
9.89606,1917,1,IRQ,,
11.581,1917,2,IRQ,,
14.8755,1917,3,IRQ,,
22.1316,1917,4,IRQ,,
25.4765,1917,5,IRQ,,
29.8223,1917,6,IRQ,,
33.1627,1917,7,IRQ,,
32.2505,1917,8,IRQ,,
29.3857,1917,9,IRQ,,
22.5301,1917,10,IRQ,,
16.9578,1917,11,IRQ,,
9.65654,1917,12,IRQ,,
8.01249,1918,1,IRQ,,
10.6815,1918,2,IRQ,,
13.8148,1918,3,IRQ,,
19.1703,1918,4,IRQ,,
25.2252,1918,5,IRQ,,
29.1593,1918,6,IRQ,,
32.4873,1918,7,IRQ,,
32.5607,1918,8,IRQ,,
29.9498,1918,9,IRQ,,
25.5794,1918,10,IRQ,,
17.1905,1918,11,IRQ,,
10.2758,1918,12,IRQ,,
10.3617,1919,1,IRQ,,
12.089,1919,2,IRQ,,
14.8578,1919,3,IRQ,,
20.5984,1919,4,IRQ,,
24.6425,1919,5,IRQ,,
28.5031,1919,6,IRQ,,
31.9036,1919,7,IRQ,,
32.2559,1919,8,IRQ,,
29.9556,1919,9,IRQ,,
25.047,1919,10,IRQ,,
17.5189,1919,11,IRQ,,
10.2104,1919,12,IRQ,,
9.83941,1920,1,IRQ,,
7.25496,1920,2,IRQ,,
14.7851,1920,3,IRQ,,
20.3687,1920,4,IRQ,,
26.4907,1920,5,IRQ,,
30.4875,1920,6,IRQ,,
32.2998,1920,7,IRQ,,
32.6328,1920,8,IRQ,,
29.5695,1920,9,IRQ,,
23.8935,1920,10,IRQ,,
14.3788,1920,11,IRQ,,
7.67577,1920,12,IRQ,,
7.21243,1921,1,IRQ,,
8.89566,1921,2,IRQ,,
13.1662,1921,3,IRQ,,
20.3802,1921,4,IRQ,,
25.3533,1921,5,IRQ,,
29.4572,1921,6,IRQ,,
32.8692,1921,7,IRQ,,
32.54,1921,8,IRQ,,
28.9282,1921,9,IRQ,,
22.3954,1921,10,IRQ,,
15.8894,1921,11,IRQ,,
9.58298,1921,12,IRQ,,
9.39733,1922,1,IRQ,,
10.9882,1922,2,IRQ,,
14.9332,1922,3,IRQ,,
20.1137,1922,4,IRQ,,
26.2286,1922,5,IRQ,,
30.305,1922,6,IRQ,,
33.0625,1922,7,IRQ,,
33.1061,1922,8,IRQ,,
28.9999,1922,9,IRQ,,
24.4703,1922,10,IRQ,,
17.4198,1922,11,IRQ,,
9.74483,1922,12,IRQ,,
8.98011,1923,1,IRQ,,
10.6427,1923,2,IRQ,,
15.3859,1923,3,IRQ,,
18.4804,1923,4,IRQ,,
26.4765,1923,5,IRQ,,
31.342,1923,6,IRQ,,
33.0604,1923,7,IRQ,,
31.1672,1923,8,IRQ,,
29.4394,1923,9,IRQ,,
23.5216,1923,10,IRQ,,
16.2734,1923,11,IRQ,,
12.3081,1923,12,IRQ,,
11.266,1924,1,IRQ,,
11.6354,1924,2,IRQ,,
16.6431,1924,3,IRQ,,
20.2892,1924,4,IRQ,,
26.2203,1924,5,IRQ,,
31.2649,1924,6,IRQ,,
33.0008,1924,7,IRQ,,
32.6747,1924,8,IRQ,,
29.6465,1924,9,IRQ,,
23.7679,1924,10,IRQ,,
16.4351,1924,11,IRQ,,
9.73646,1924,12,IRQ,,
4.9281,1925,1,IRQ,,
8.84356,1925,2,IRQ,,
17.8691,1925,3,IRQ,,
20.0094,1925,4,IRQ,,
26.7146,1925,5,IRQ,,
29.674,1925,6,IRQ,,
32.2613,1925,7,IRQ,,
33.4289,1925,8,IRQ,,
30.2903,1925,9,IRQ,,
23.8817,1925,10,IRQ,,
16.682,1925,11,IRQ,,
12.4797,1925,12,IRQ,,
9.60415,1926,1,IRQ,,
11.966,1926,2,IRQ,,
14.6726,1926,3,IRQ,,
19.5209,1926,4,IRQ,,
26.57,1926,5,IRQ,,
30.5981,1926,6,IRQ,,
31.6364,1926,7,IRQ,,
32.1399,1926,8,IRQ,,
27.4459,1926,9,IRQ,,
23.523,1926,10,IRQ,,
16.6381,1926,11,IRQ,,
10.8761,1926,12,IRQ,,
9.31626,1927,1,IRQ,,
7.84412,1927,2,IRQ,,
14.2502,1927,3,IRQ,,
19.3868,1927,4,IRQ,,
27.5034,1927,5,IRQ,,
31.2923,1927,6,IRQ,,
33.1101,1927,7,IRQ,,
32.6787,1927,8,IRQ,,
30.1692,1927,9,IRQ,,
25.5247,1927,10,IRQ,,
16.8835,1927,11,IRQ,,
8.55987,1927,12,IRQ,,
7.05736,1928,1,IRQ,,
9.09221,1928,2,IRQ,,
12.0269,1928,3,IRQ,,
23.0253,1928,4,IRQ,,
27.2983,1928,5,IRQ,,
30.5638,1928,6,IRQ,,
33.1389,1928,7,IRQ,,
32.1809,1928,8,IRQ,,
30.0416,1928,9,IRQ,,
23.7206,1928,10,IRQ,,
16.1287,1928,11,IRQ,,
10.6518,1928,12,IRQ,,
8.72765,1929,1,IRQ,,
10.1076,1929,2,IRQ,,
13.7036,1929,3,IRQ,,
20.8426,1929,4,IRQ,,
27.4558,1929,5,IRQ,,
29.4419,1929,6,IRQ,,
31.982,1929,7,IRQ,,
33.1879,1929,8,IRQ,,
29.5142,1929,9,IRQ,,
23.4571,1929,10,IRQ,,
17.4412,1929,11,IRQ,,
10.3525,1929,12,IRQ,,
8.7406,1930,1,IRQ,,
12.0209,1930,2,IRQ,,
16.1135,1930,3,IRQ,,
21.1511,1930,4,IRQ,,
25.8094,1930,5,IRQ,,
30.2219,1930,6,IRQ,,
32.329,1930,7,IRQ,,
32.9103,1930,8,IRQ,,
29.0234,1930,9,IRQ,,
23.5153,1930,10,IRQ,,
17.4622,1930,11,IRQ,,
12.1863,1930,12,IRQ,,
10.5043,1931,1,IRQ,,
11.3232,1931,2,IRQ,,
15.8808,1931,3,IRQ,,
20.5371,1931,4,IRQ,,
25.9553,1931,5,IRQ,,
28.9594,1931,6,IRQ,,
32.6745,1931,7,IRQ,,
33.1647,1931,8,IRQ,,
30.0138,1931,9,IRQ,,
23.0081,1931,10,IRQ,,
15.4371,1931,11,IRQ,,
8.95803,1931,12,IRQ,,
8.64244,1932,1,IRQ,,
10.4587,1932,2,IRQ,,
15.7292,1932,3,IRQ,,
20.5298,1932,4,IRQ,,
25.9209,1932,5,IRQ,,
31.1379,1932,6,IRQ,,
32.5427,1932,7,IRQ,,
32.9759,1932,8,IRQ,,
28.9809,1932,9,IRQ,,
25.0279,1932,10,IRQ,,
16.6706,1932,11,IRQ,,
7.94126,1932,12,IRQ,,
6.27342,1933,1,IRQ,,
10.5282,1933,2,IRQ,,
13.9933,1933,3,IRQ,,
18.3768,1933,4,IRQ,,
25.957,1933,5,IRQ,,
28.4726,1933,6,IRQ,,
31.7538,1933,7,IRQ,,
32.4211,1933,8,IRQ,,
28.2453,1933,9,IRQ,,
22.9941,1933,10,IRQ,,
17.5023,1933,11,IRQ,,
10.41,1933,12,IRQ,,
7.35424,1934,1,IRQ,,
10.6535,1934,2,IRQ,,
15.4235,1934,3,IRQ,,
21.1995,1934,4,IRQ,,
24.8743,1934,5,IRQ,,
29.7588,1934,6,IRQ,,
32.1632,1934,7,IRQ,,
32.0274,1934,8,IRQ,,
28.391,1934,9,IRQ,,
23.6668,1934,10,IRQ,,
16.7906,1934,11,IRQ,,
10.6841,1934,12,IRQ,,
8.95893,1935,1,IRQ,,
11.7185,1935,2,IRQ,,
16.0137,1935,3,IRQ,,
19.8883,1935,4,IRQ,,
27.5157,1935,5,IRQ,,
31.4537,1935,6,IRQ,,
32.9565,1935,7,IRQ,,
33.6118,1935,8,IRQ,,
30.7189,1935,9,IRQ,,
24.3872,1935,10,IRQ,,
15.7535,1935,11,IRQ,,
12.2793,1935,12,IRQ,,
9.76812,1936,1,IRQ,,
12.404,1936,2,IRQ,,
15.5381,1936,3,IRQ,,
21.1147,1936,4,IRQ,,
25.4523,1936,5,IRQ,,
28.5433,1936,6,IRQ,,
32.6928,1936,7,IRQ,,
33.5655,1936,8,IRQ,,
27.9931,1936,9,IRQ,,
24.1196,1936,10,IRQ,,
17.4995,1936,11,IRQ,,
8.97721,1936,12,IRQ,,
5.31204,1937,1,IRQ,,
10.225,1937,2,IRQ,,
16.5202,1937,3,IRQ,,
21.2948,1937,4,IRQ,,
26.8496,1937,5,IRQ,,
29.8493,1937,6,IRQ,,
32.9863,1937,7,IRQ,,
33.0529,1937,8,IRQ,,
30.9286,1937,9,IRQ,,
24.5748,1937,10,IRQ,,
17.5728,1937,11,IRQ,,
11.3335,1937,12,IRQ,,
9.90666,1938,1,IRQ,,
10.5164,1938,2,IRQ,,
12.4197,1938,3,IRQ,,
20.5854,1938,4,IRQ,,
25.2982,1938,5,IRQ,,
30.1703,1938,6,IRQ,,
33.5307,1938,7,IRQ,,
33.3558,1938,8,IRQ,,
30.0703,1938,9,IRQ,,
23.3498,1938,10,IRQ,,
16.137,1938,11,IRQ,,
11.834,1938,12,IRQ,,
10.1747,1939,1,IRQ,,
10.9424,1939,2,IRQ,,
13.6479,1939,3,IRQ,,
19.5523,1939,4,IRQ,,
27.355,1939,5,IRQ,,
29.7356,1939,6,IRQ,,
32.6318,1939,7,IRQ,,
31.8394,1939,8,IRQ,,
29.0925,1939,9,IRQ,,
25.1987,1939,10,IRQ,,
16.2037,1939,11,IRQ,,
11.252,1939,12,IRQ,,
9.80167,1940,1,IRQ,,
12.6654,1940,2,IRQ,,
13.1713,1940,3,IRQ,,
21.6366,1940,4,IRQ,,
25.6327,1940,5,IRQ,,
30.2758,1940,6,IRQ,,
33.0631,1940,7,IRQ,,
33.1193,1940,8,IRQ,,
29.5858,1940,9,IRQ,,
24.2926,1940,10,IRQ,,
16.786,1940,11,IRQ,,
11.9218,1940,12,IRQ,,
9.93032,1941,1,IRQ,,
13.2784,1941,2,IRQ,,
15.19,1941,3,IRQ,,
20.4419,1941,4,IRQ,,
28.0052,1941,5,IRQ,,
31.7616,1941,6,IRQ,,
33.1013,1941,7,IRQ,,
31.9391,1941,8,IRQ,,
28.772,1941,9,IRQ,,
21.4078,1941,10,IRQ,,
16.2493,1941,11,IRQ,,
7.0919,1941,12,IRQ,,
6.88258,1942,1,IRQ,,
11.5005,1942,2,IRQ,,
14.414,1942,3,IRQ,,
20.1463,1942,4,IRQ,,
28.0026,1942,5,IRQ,,
31.8621,1942,6,IRQ,,
33.1599,1942,7,IRQ,,
32.8871,1942,8,IRQ,,
28.8264,1942,9,IRQ,,
23.4035,1942,10,IRQ,,
16.7531,1942,11,IRQ,,
9.87537,1942,12,IRQ,,
9.38716,1943,1,IRQ,,
9.3157,1943,2,IRQ,,
11.1073,1943,3,IRQ,,
19.1163,1943,4,IRQ,,
25.5429,1943,5,IRQ,,
28.7842,1943,6,IRQ,,
32.4004,1943,7,IRQ,,
33.1028,1943,8,IRQ,,
28.7911,1943,9,IRQ,,
24.511,1943,10,IRQ,,
17.4464,1943,11,IRQ,,
11.834,1943,12,IRQ,,
9.21961,1944,1,IRQ,,
11.9982,1944,2,IRQ,,
16.8102,1944,3,IRQ,,
20.0421,1944,4,IRQ,,
25.1651,1944,5,IRQ,,
30.5336,1944,6,IRQ,,
32.7955,1944,7,IRQ,,
31.4967,1944,8,IRQ,,
29.1497,1944,9,IRQ,,
23.5673,1944,10,IRQ,,
16.5181,1944,11,IRQ,,
9.84514,1944,12,IRQ,,
9.08907,1945,1,IRQ,,
9.25101,1945,2,IRQ,,
12.5244,1945,3,IRQ,,
19.8728,1945,4,IRQ,,
26.7883,1945,5,IRQ,,
30.1319,1945,6,IRQ,,
33.0219,1945,7,IRQ,,
32.8259,1945,8,IRQ,,
29.4723,1945,9,IRQ,,
23.0657,1945,10,IRQ,,
16.1401,1945,11,IRQ,,
10.3232,1945,12,IRQ,,
9.05878,1946,1,IRQ,,
10.9406,1946,2,IRQ,,
14.2962,1946,3,IRQ,,
20.4224,1946,4,IRQ,,
